x;y;size;color
1560;711;6;VERT
1216;736;6;VERT
1418;731;6;VERT
1545;694;6;VERT
1296;770;6;VERT
1308;558;6;VERT
1449;651;6;VERT
1292;671;6;VERT
1390;761;6;VERT
1536;667;6;VERT
1632;709;6;VERT
1579;585;6;VERT
1226;754;6;VERT
1498;736;6;VERT
1633;698;6;VERT
1377;783;6;VERT
1576;570;6;VERT
1611;653;6;VERT
1275;588;6;VERT
1476;690;6;VERT
1492;554;6;VERT
1221;732;6;VERT
1363;786;6;VERT
1552;651;6;VERT
1535;653;6;VERT
1264;782;6;VERT
1257;647;6;VERT
1558;630;6;VERT
1220;676;6;VERT
1260;789;6;VERT
1169;783;6;VERT
1356;663;6;VERT
1237;630;6;VERT
1402;578;6;VERT
1375;770;6;VERT
1351;657;6;VERT
1465;607;6;VERT
1274;768;6;VERT
1186;754;6;VERT
1581;789;6;VERT
1414;587;6;VERT
1373;751;6;VERT
1188;610;6;VERT
1630;774;6;VERT
1462;598;6;VERT
1189;561;6;VERT
1475;771;6;VERT
1222;650;6;VERT
1527;751;6;VERT
1234;769;6;VERT
1313;580;6;VERT
1498;638;6;VERT
1219;765;6;VERT
1370;726;6;VERT
1558;570;6;VERT
1601;638;6;VERT
1215;720;6;VERT
1634;707;6;VERT
1335;565;6;VERT
1407;568;6;VERT
1214;771;6;VERT
1561;652;6;VERT
1522;595;6;VERT
1637;623;6;VERT
1242;777;6;VERT
1439;623;6;VERT
1488;753;6;VERT
1222;685;6;VERT
1186;563;6;VERT
1597;600;6;VERT
1427;731;6;VERT
1624;605;6;VERT
1473;761;6;VERT
1411;712;6;VERT
1469;589;6;VERT
1265;586;6;VERT
1277;739;6;VERT
1605;706;6;VERT
1219;672;6;VERT
1565;643;6;VERT
1561;656;6;VERT
1536;719;6;VERT
1183;664;6;VERT
1297;611;6;VERT
1370;760;6;VERT
1425;773;6;VERT
1561;721;6;VERT
1347;673;6;VERT
1325;628;6;VERT
1257;625;6;VERT
1233;733;6;VERT
1593;609;6;VERT
1482;563;6;VERT
1537;749;6;VERT
1626;672;6;VERT
1289;637;6;VERT
1436;615;6;VERT
1237;606;6;VERT
1286;604;6;VERT
1188;682;6;VERT
1213;769;6;VERT
1472;718;6;VERT
1301;756;6;VERT
1315;646;6;VERT
1232;768;6;VERT
1249;644;6;VERT
1386;587;6;VERT
1618;612;6;VERT
1419;700;6;VERT
1632;611;6;VERT
1603;631;6;VERT
1545;566;6;VERT
1236;562;6;VERT
1247;782;6;VERT
1366;572;6;VERT
1054;694;6;VERT
1102;613;6;VERT
1149;719;6;VERT
1307;730;6;VERT
1321;672;6;VERT
1224;694;6;VERT
1303;731;6;VERT
1081;555;6;VERT
1312;697;6;VERT
1028;578;6;VERT
1193;586;6;VERT
1185;647;6;VERT
1253;776;6;VERT
1457;673;6;VERT
1263;623;6;VERT
1357;575;6;VERT
1357;741;6;VERT
1230;618;6;VERT
1329;611;6;VERT
1273;785;6;VERT
1125;598;6;VERT
1261;713;6;VERT
1065;723;6;VERT
1389;600;6;VERT
1259;599;6;VERT
1444;789;6;VERT
1258;711;6;VERT
1403;649;6;VERT
1041;727;6;VERT
1271;650;6;VERT
1313;722;6;VERT
1112;761;6;VERT
1170;586;6;VERT
1458;762;6;VERT
1469;787;6;VERT
1255;662;6;VERT
1330;718;6;VERT
1402;648;6;VERT
1188;750;6;VERT
1264;781;6;VERT
1184;780;6;VERT
1142;597;6;VERT
1462;628;6;VERT
1043;644;6;VERT
1289;718;6;VERT
1434;722;6;VERT
1319;724;6;VERT
1218;613;6;VERT
1032;665;6;VERT
1218;784;6;VERT
1136;629;6;VERT
1413;745;6;VERT
1414;582;6;VERT
1173;760;6;VERT
1331;678;6;VERT
1051;633;6;VERT
1289;775;6;VERT
1166;719;6;VERT
1216;769;6;VERT
1401;749;6;VERT
1009;587;6;VERT
1058;624;6;VERT
1200;769;6;VERT
1308;741;6;VERT
1209;751;6;VERT
1434;641;6;VERT
1380;716;6;VERT
1324;564;6;VERT
1045;627;6;VERT
1236;752;6;VERT
1290;575;6;VERT
1138;693;6;VERT
1441;680;6;VERT
1059;559;6;VERT
1103;667;6;VERT
1262;748;6;VERT
1286;644;6;VERT
1133;730;6;VERT
1101;702;6;VERT
1110;577;6;VERT
1159;717;6;VERT
1304;764;6;VERT
1032;616;6;VERT
1153;640;6;VERT
1060;641;6;VERT
1128;591;6;VERT
1282;756;6;VERT
1138;608;6;VERT
1058;619;6;VERT
1353;731;6;VERT
1013;623;6;VERT
1132;686;6;VERT
1153;706;6;VERT
1162;566;6;VERT
1409;569;6;VERT
1294;676;6;VERT
1190;779;6;VERT
1467;772;6;VERT
1042;691;6;VERT
1295;688;6;VERT
1444;626;6;VERT
1054;625;6;VERT
1018;638;6;VERT
1469;770;6;VERT
1313;567;6;VERT
1375;598;6;VERT
1350;774;6;VERT
1269;696;6;VERT
1305;604;6;VERT
1272;729;6;VERT
1183;619;6;VERT
1313;676;6;VERT
1193;725;6;VERT
1023;584;6;VERT
1292;733;6;VERT
1416;590;6;VERT
1022;641;6;VERT
1458;728;6;VERT
1139;573;6;VERT
1410;699;6;VERT
1364;596;6;VERT
1313;713;6;VERT
1246;688;6;VERT
1381;656;6;VERT
1054;730;6;VERT
1460;709;6;VERT
1370;623;6;VERT
1105;727;6;VERT
1257;676;6;VERT
1448;668;6;VERT
1335;723;6;VERT
1188;715;6;VERT
1237;694;6;VERT
1277;638;6;VERT
1208;726;6;VERT
1385;608;6;VERT
1023;674;6;VERT
1121;657;6;VERT
1161;649;6;VERT
1231;640;6;VERT
1392;754;6;VERT
1112;720;6;VERT
1180;584;6;VERT
1311;720;6;VERT
1472;556;6;VERT
1187;618;6;VERT
1234;742;6;VERT
1282;724;6;VERT
1212;743;6;VERT
1168;772;6;VERT
1057;570;6;VERT
1054;586;6;VERT
1215;770;6;VERT
1071;640;6;VERT
1177;637;6;VERT
1149;759;6;VERT
1192;644;6;VERT
1075;672;6;VERT
1149;564;6;VERT
1271;630;6;VERT
1361;715;6;VERT
1207;777;6;VERT
1042;619;6;VERT
1204;760;6;VERT
1028;739;6;VERT
1267;598;6;VERT
1450;677;6;VERT
1123;581;6;VERT
1419;766;6;VERT
1203;562;6;VERT
1279;656;6;VERT
1445;712;6;VERT
1036;718;6;VERT
1035;624;6;VERT
1246;761;6;VERT
1047;772;6;VERT
1428;567;6;VERT
1183;556;6;VERT
1250;608;6;VERT
1076;650;6;VERT
933;641;6;VERT
996;653;6;VERT
1020;584;6;VERT
1376;731;6;VERT
1205;782;6;VERT
1046;607;6;VERT
1130;602;6;VERT
1312;767;6;VERT
982;708;6;VERT
965;609;6;VERT
1340;655;6;VERT
1161;791;6;VERT
1252;668;6;VERT
1117;648;6;VERT
922;596;6;VERT
1219;590;6;VERT
1291;678;6;VERT
1368;751;6;VERT
1227;648;6;VERT
1110;656;6;VERT
999;610;6;VERT
914;609;6;VERT
1308;711;6;VERT
1345;755;6;VERT
1311;702;6;VERT
964;784;6;VERT
1223;653;6;VERT
1283;688;6;VERT
957;650;6;VERT
956;579;6;VERT
1316;786;6;VERT
1246;797;6;VERT
1180;751;6;VERT
1247;738;6;VERT
1329;798;6;VERT
1227;667;6;VERT
1152;719;6;VERT
1264;716;6;VERT
1341;596;6;VERT
1131;774;6;VERT
1154;603;6;VERT
1162;691;6;VERT
1230;801;6;VERT
1347;803;6;VERT
1321;727;6;VERT
1295;753;6;VERT
1165;609;6;VERT
1261;570;6;VERT
1115;728;6;VERT
1335;677;6;VERT
1067;628;6;VERT
1122;581;6;VERT
914;784;6;VERT
944;658;6;VERT
1030;757;6;VERT
1171;750;6;VERT
1153;799;6;VERT
1191;766;6;VERT
1105;599;6;VERT
1215;786;6;VERT
1306;602;6;VERT
1153;641;6;VERT
1346;702;6;VERT
1349;727;6;VERT
994;677;6;VERT
1193;630;6;VERT
1368;719;6;VERT
1102;579;6;VERT
1139;726;6;VERT
1214;687;6;VERT
1301;773;6;VERT
1272;761;6;VERT
1008;716;6;VERT
1252;685;6;VERT
1282;589;6;VERT
1057;627;6;VERT
934;711;6;VERT
917;570;6;VERT
1338;627;6;VERT
956;589;6;VERT
1191;689;6;VERT
1228;730;6;VERT
1247;653;6;VERT
1364;641;6;VERT
1286;790;6;VERT
966;664;6;VERT
1075;590;6;VERT
921;661;6;VERT
1232;730;6;VERT
1080;706;6;VERT
1239;804;6;VERT
1073;724;6;VERT
1027;783;6;VERT
1343;792;6;VERT
1282;631;6;VERT
915;717;6;VERT
1312;634;6;VERT
1180;586;6;VERT
987;612;6;VERT
1088;771;6;VERT
997;606;6;VERT
1044;752;6;VERT
1130;768;6;VERT
1253;687;6;VERT
1119;682;6;VERT
1306;646;6;VERT
914;761;6;VERT
946;627;6;VERT
918;776;6;VERT
1182;715;6;VERT
1122;717;6;VERT
1194;588;6;VERT
1324;623;6;VERT
1205;785;6;VERT
928;782;6;VERT
1340;583;6;VERT
993;802;6;VERT
1143;801;6;VERT
1047;571;6;VERT
913;729;6;VERT
1012;644;6;VERT
1370;668;6;VERT
1270;602;6;VERT
1235;646;6;VERT
1202;785;6;VERT
951;779;6;VERT
1345;762;6;VERT
1103;602;6;VERT
922;730;6;VERT
1160;762;6;VERT
1215;759;6;VERT
1042;739;6;VERT
1198;581;6;VERT
1122;696;6;VERT
993;797;6;VERT
1113;723;6;VERT
1139;644;6;VERT
1280;686;6;VERT
1178;686;6;VERT
1059;690;6;VERT
1149;719;6;VERT
1157;675;6;VERT
1245;752;6;VERT
1091;589;6;VERT
1196;717;6;VERT
1161;683;6;VERT
1193;759;6;VERT
1027;675;6;VERT
1011;691;6;VERT
999;796;6;VERT
1255;617;6;VERT
1186;616;6;VERT
1210;682;6;VERT
1349;769;6;VERT
1184;628;6;VERT
1111;680;6;VERT
1354;734;6;VERT
1314;767;6;VERT
1077;739;6;VERT
1190;682;6;VERT
929;720;6;VERT
1250;614;6;VERT
912;608;6;VERT
1290;715;6;VERT
1161;658;6;VERT
1101;674;6;VERT
952;757;6;VERT
1105;788;6;VERT
1257;655;6;VERT
1064;681;6;VERT
1294;746;6;VERT
1091;586;6;VERT
1218;795;6;VERT
1350;611;6;VERT
1331;787;6;VERT
1079;720;6;VERT
1038;705;6;VERT
1072;713;6;VERT
1085;624;6;VERT
-171;-54;6;CYAN
-92;-67;6;CYAN
-29;-62;6;CYAN
-61;-23;6;CYAN
-150;-1;6;CYAN
-162;-8;6;CYAN
-25;32;6;CYAN
-137;-37;6;CYAN
67;21;6;CYAN
-29;-78;6;CYAN
102;39;6;CYAN
58;-31;6;CYAN
-6;10;6;CYAN
-63;-3;6;CYAN
-87;-76;6;CYAN
-173;-4;6;CYAN
52;7;6;CYAN
-178;23;6;CYAN
43;13;6;CYAN
97;19;6;CYAN
-108;9;6;CYAN
-179;-31;6;CYAN
-91;47;6;CYAN
59;-46;6;CYAN
-180;-18;6;CYAN
-76;-75;6;CYAN
49;-26;6;CYAN
-167;-41;6;CYAN
-153;3;6;CYAN
-123;-77;6;CYAN
55;-20;6;CYAN
18;-63;6;CYAN
-132;31;6;CYAN
-20;4;6;CYAN
84;46;6;CYAN
73;36;6;CYAN
-71;-33;6;CYAN
-104;-35;6;CYAN
-60;-19;6;CYAN
56;46;6;CYAN
-68;29;6;CYAN
-42;-17;6;CYAN
-181;-14;6;CYAN
24;34;6;CYAN
-110;-17;6;CYAN
-21;15;6;CYAN
22;-2;6;CYAN
64;27;6;CYAN
-71;-59;6;CYAN
-102;-28;6;CYAN
-162;-1;6;CYAN
-21;-17;6;CYAN
-128;-88;6;CYAN
18;-65;6;CYAN
-42;40;6;CYAN
42;-14;6;CYAN
36;-17;6;CYAN
-173;45;6;CYAN
-150;46;6;CYAN
-44;-70;6;CYAN
48;-1;6;CYAN
-70;-52;6;CYAN
54;-24;6;CYAN
-126;28;6;CYAN
65;-12;6;CYAN
-98;3;6;CYAN
-169;55;6;CYAN
-83;-6;6;CYAN
-101;-41;6;CYAN
-106;-17;6;CYAN
-30;-45;6;CYAN
-128;-56;6;CYAN
-14;-54;6;CYAN
84;-2;6;CYAN
-93;-65;6;CYAN
-34;52;6;CYAN
-124;43;6;CYAN
-77;-83;6;CYAN
-37;-38;6;CYAN
-52;18;6;CYAN
25;49;6;CYAN
44;35;6;CYAN
-7;58;6;CYAN
-183;14;6;CYAN
-164;2;6;CYAN
2;49;6;CYAN
-40;1;6;CYAN
-148;-23;6;CYAN
-89;-4;6;CYAN
30;55;6;CYAN
-99;-61;6;CYAN
-17;22;6;CYAN
-154;7;6;CYAN
-153;-19;6;CYAN
32;-8;6;CYAN
39;-58;6;CYAN
-9;1;6;CYAN
-36;49;6;CYAN
75;10;6;CYAN
-84;55;6;CYAN
66;-75;6;CYAN
-182;-66;6;CYAN
-173;5;6;CYAN
-127;-39;6;CYAN
52;54;6;CYAN
60;25;6;CYAN
-88;-16;6;CYAN
-104;54;6;CYAN
-160;-37;6;CYAN
-3;29;6;CYAN
-5;-80;6;CYAN
-94;-71;6;CYAN
22;-22;6;CYAN
-26;15;6;CYAN
-134;22;6;CYAN
-131;42;6;CYAN
-103;-40;6;CYAN
-145;-54;6;CYAN
-28;4;6;CYAN
52;-1;6;CYAN
96;-52;6;CYAN
44;-76;6;CYAN
4;-39;6;CYAN
4;18;6;CYAN
10;45;6;CYAN
-173;-72;6;CYAN
71;27;6;CYAN
-161;-88;6;CYAN
-139;-79;6;CYAN
-91;12;6;CYAN
35;9;6;CYAN
-48;3;6;CYAN
54;-59;6;CYAN
22;-38;6;CYAN
-71;53;6;CYAN
4;-8;6;CYAN
21;-63;6;CYAN
88;44;6;CYAN
103;-41;6;CYAN
88;5;6;CYAN
-13;-68;6;CYAN
-36;5;6;CYAN
90;37;6;CYAN
-159;29;6;CYAN
-49;-73;6;CYAN
67;-51;6;CYAN
-104;6;6;CYAN
29;-12;6;CYAN
46;39;6;CYAN
88;7;6;CYAN
-29;-66;6;CYAN
-76;-23;6;CYAN
-140;-36;6;CYAN
-72;31;6;CYAN
-47;-63;6;CYAN
0;51;6;CYAN
-115;-27;6;CYAN
-51;-49;6;CYAN
99;-60;6;CYAN
5;14;6;CYAN
-55;11;6;CYAN
-82;50;6;CYAN
-154;-66;6;CYAN
35;30;6;CYAN
-71;-66;6;CYAN
-92;-22;6;CYAN
-121;-85;6;CYAN
-6;58;6;CYAN
-173;-32;6;CYAN
-172;51;6;CYAN
5;24;6;CYAN
36;43;6;CYAN
-55;1;6;CYAN
-184;-46;6;CYAN
-90;-27;6;CYAN
-167;-31;6;CYAN
-124;-60;6;CYAN
47;-83;6;CYAN
-159;-9;6;CYAN
-49;4;6;CYAN
101;-42;6;CYAN
460;49;6;CYAN
84;-6;6;CYAN
188;-15;6;CYAN
289;-17;6;CYAN
96;-15;6;CYAN
301;6;6;CYAN
319;8;6;CYAN
407;29;6;CYAN
141;114;6;CYAN
250;25;6;CYAN
319;-2;6;CYAN
145;20;6;CYAN
335;127;6;CYAN
121;-3;6;CYAN
178;57;6;CYAN
510;120;6;CYAN
185;-50;6;CYAN
481;11;6;CYAN
391;74;6;CYAN
319;70;6;CYAN
62;21;6;CYAN
430;45;6;CYAN
211;1;6;CYAN
202;-17;6;CYAN
255;-22;6;CYAN
331;119;6;CYAN
162;-37;6;CYAN
330;46;6;CYAN
230;51;6;CYAN
439;53;6;CYAN
336;68;6;CYAN
148;-49;6;CYAN
181;18;6;CYAN
247;68;6;CYAN
103;15;6;CYAN
284;25;6;CYAN
204;-13;6;CYAN
466;20;6;CYAN
452;47;6;CYAN
188;95;6;CYAN
386;128;6;CYAN
361;97;6;CYAN
421;97;6;CYAN
228;37;6;CYAN
489;127;6;CYAN
136;78;6;CYAN
178;106;6;CYAN
347;-12;6;CYAN
477;102;6;CYAN
351;-46;6;CYAN
102;-17;6;CYAN
282;19;6;CYAN
122;48;6;CYAN
379;18;6;CYAN
416;99;6;CYAN
135;-8;6;CYAN
473;52;6;CYAN
370;102;6;CYAN
293;81;6;CYAN
266;30;6;CYAN
498;-14;6;CYAN
91;-9;6;CYAN
427;-20;6;CYAN
492;103;6;CYAN
250;56;6;CYAN
307;11;6;CYAN
374;50;6;CYAN
231;53;6;CYAN
459;8;6;CYAN
200;-48;6;CYAN
402;-27;6;CYAN
355;67;6;CYAN
215;106;6;CYAN
319;50;6;CYAN
495;110;6;CYAN
329;91;6;CYAN
386;-3;6;CYAN
278;-12;6;CYAN
183;-20;6;CYAN
301;30;6;CYAN
272;-32;6;CYAN
304;-34;6;CYAN
109;68;6;CYAN
239;27;6;CYAN
214;97;6;CYAN
476;14;6;CYAN
466;125;6;CYAN
82;102;6;CYAN
500;-15;6;CYAN
175;-47;6;CYAN
372;-47;6;CYAN
392;36;6;CYAN
369;-46;6;CYAN
364;-45;6;CYAN
454;78;6;CYAN
158;3;6;CYAN
82;61;6;CYAN
259;7;6;CYAN
471;107;6;CYAN
312;109;6;CYAN
116;-50;6;CYAN
528;0;6;CYAN
495;24;6;CYAN
416;70;6;CYAN
490;16;6;CYAN
428;-36;6;CYAN
425;106;6;CYAN
105;111;6;CYAN
348;92;6;CYAN
190;129;6;CYAN
517;-14;6;CYAN
345;35;6;CYAN
263;8;6;CYAN
214;99;6;CYAN
414;62;6;CYAN
136;-14;6;CYAN
160;124;6;CYAN
176;109;6;CYAN
228;102;6;CYAN
87;14;6;CYAN
64;-41;6;CYAN
426;77;6;CYAN
269;26;6;CYAN
102;96;6;CYAN
314;112;6;CYAN
361;15;6;CYAN
280;-12;6;CYAN
422;114;6;CYAN
187;-30;6;CYAN
247;48;6;CYAN
216;-3;6;CYAN
377;127;6;CYAN
530;-19;6;CYAN
513;-46;6;CYAN
442;95;6;CYAN
170;94;6;CYAN
349;-16;6;CYAN
202;76;6;CYAN
253;111;6;CYAN
484;92;6;CYAN
477;7;6;CYAN
244;-48;6;CYAN
348;73;6;CYAN
503;103;6;CYAN
326;-11;6;CYAN
208;124;6;CYAN
285;2;6;CYAN
157;116;6;CYAN
466;3;6;CYAN
149;-34;6;CYAN
424;78;6;CYAN
444;54;6;CYAN
160;130;6;CYAN
265;111;6;CYAN
335;-25;6;CYAN
370;-6;6;CYAN
409;-2;6;CYAN
397;21;6;CYAN
411;127;6;CYAN
217;103;6;CYAN
234;6;6;CYAN
399;120;6;CYAN
150;-40;6;CYAN
391;125;6;CYAN
144;125;6;CYAN
380;110;6;CYAN
283;110;6;CYAN
125;51;6;CYAN
231;-37;6;CYAN
394;-23;6;CYAN
391;84;6;CYAN
198;27;6;CYAN
259;105;6;CYAN
515;40;6;CYAN
267;121;6;CYAN
146;-49;6;CYAN
308;30;6;CYAN
222;46;6;CYAN
233;74;6;CYAN
646;-92;6;CYAN
614;-55;6;CYAN
718;39;6;CYAN
574;9;6;CYAN
610;-80;6;CYAN
987;18;6;CYAN
677;-55;6;CYAN
538;-47;6;CYAN
634;12;6;CYAN
767;-17;6;CYAN
610;12;6;CYAN
816;-42;6;CYAN
672;6;6;CYAN
874;-78;6;CYAN
704;-81;6;CYAN
883;-51;6;CYAN
846;10;6;CYAN
1001;-93;6;CYAN
985;-81;6;CYAN
936;24;6;CYAN
708;-58;6;CYAN
791;-6;6;CYAN
950;26;6;CYAN
802;0;6;CYAN
769;-20;6;CYAN
561;-44;6;CYAN
809;-79;6;CYAN
885;-65;6;CYAN
708;44;6;CYAN
728;15;6;CYAN
855;-31;6;CYAN
694;37;6;CYAN
918;-65;6;CYAN
708;44;6;CYAN
584;-46;6;CYAN
891;11;6;CYAN
773;-87;6;CYAN
700;40;6;CYAN
715;41;6;CYAN
591;-37;6;CYAN
606;-46;6;CYAN
720;-74;6;CYAN
699;-31;6;CYAN
663;40;6;CYAN
879;-66;6;CYAN
741;13;6;CYAN
832;-44;6;CYAN
827;5;6;CYAN
700;48;6;CYAN
538;8;6;CYAN
685;-50;6;CYAN
933;18;6;CYAN
946;-70;6;CYAN
822;-38;6;CYAN
901;-45;6;CYAN
911;-41;6;CYAN
752;-21;6;CYAN
721;22;6;CYAN
718;-23;6;CYAN
918;-65;6;CYAN
613;32;6;CYAN
850;-89;6;CYAN
883;-21;6;CYAN
931;-58;6;CYAN
847;-71;6;CYAN
551;-58;6;CYAN
872;-8;6;CYAN
616;37;6;CYAN
977;34;6;CYAN
848;-39;6;CYAN
547;-35;6;CYAN
543;-76;6;CYAN
709;-71;6;CYAN
597;-66;6;CYAN
853;-34;6;CYAN
664;-56;6;CYAN
677;-19;6;CYAN
973;-88;6;CYAN
601;-16;6;CYAN
771;-48;6;CYAN
842;-23;6;CYAN
549;-75;6;CYAN
753;-62;6;CYAN
728;-88;6;CYAN
728;5;6;CYAN
678;-36;6;CYAN
889;-77;6;CYAN
880;-24;6;CYAN
915;-72;6;CYAN
903;-1;6;CYAN
565;-46;6;CYAN
681;-78;6;CYAN
857;-65;6;CYAN
958;38;6;CYAN
797;-81;6;CYAN
973;18;6;CYAN
912;-20;6;CYAN
931;21;6;CYAN
626;-43;6;CYAN
993;-78;6;CYAN
863;-27;6;CYAN
610;7;6;CYAN
941;41;6;CYAN
540;-3;6;CYAN
988;-58;6;CYAN
802;31;6;CYAN
767;7;6;CYAN
970;36;6;CYAN
787;-26;6;CYAN
562;-15;6;CYAN
637;-88;6;CYAN
543;-13;6;CYAN
775;25;6;CYAN
578;-35;6;CYAN
786;-13;6;CYAN
683;-36;6;CYAN
565;-92;6;CYAN
776;39;6;CYAN
731;-91;6;CYAN
931;41;6;CYAN
914;21;6;CYAN
653;-28;6;CYAN
869;-22;6;CYAN
651;-36;6;CYAN
835;-65;6;CYAN
615;-56;6;CYAN
635;8;6;CYAN
720;-28;6;CYAN
933;-65;6;CYAN
599;29;6;CYAN
788;-48;6;CYAN
585;-9;6;CYAN
895;-79;6;CYAN
852;-81;6;CYAN
932;-36;6;CYAN
965;-60;6;CYAN
729;-75;6;CYAN
767;-76;6;CYAN
883;37;6;CYAN
688;10;6;CYAN
549;0;6;CYAN
782;-55;6;CYAN
596;4;6;CYAN
790;-87;6;CYAN
880;0;6;CYAN
578;-43;6;CYAN
535;-88;6;CYAN
1002;14;6;CYAN
831;33;6;CYAN
614;22;6;CYAN
964;-9;6;CYAN
977;-51;6;CYAN
814;-39;6;CYAN
962;-72;6;CYAN
551;-80;6;CYAN
707;1;6;CYAN
659;-15;6;CYAN
697;13;6;CYAN
891;-75;6;CYAN
982;15;6;CYAN
756;35;6;CYAN
772;-54;6;CYAN
550;45;6;CYAN
698;-9;6;CYAN
615;-32;6;CYAN
833;40;6;CYAN
562;2;6;CYAN
972;25;6;CYAN
683;4;6;CYAN
921;23;6;CYAN
878;39;6;CYAN
578;33;6;CYAN
597;-36;6;CYAN
669;-12;6;CYAN
984;46;6;CYAN
620;-2;6;CYAN
728;24;6;CYAN
966;-1;6;CYAN
616;-40;6;CYAN
707;17;6;CYAN
876;31;6;CYAN
1201;114;6;CYAN
1102;-5;6;CYAN
1142;17;6;CYAN
1006;150;6;CYAN
903;36;6;CYAN
957;89;6;CYAN
1032;85;6;CYAN
1173;73;6;CYAN
1174;106;6;CYAN
975;93;6;CYAN
1259;43;6;CYAN
1320;148;6;CYAN
1084;58;6;CYAN
1103;70;6;CYAN
990;101;6;CYAN
1056;24;6;CYAN
914;119;6;CYAN
1144;146;6;CYAN
1036;18;6;CYAN
992;124;6;CYAN
876;36;6;CYAN
1284;116;6;CYAN
1325;24;6;CYAN
1320;36;6;CYAN
1236;-10;6;CYAN
975;14;6;CYAN
937;55;6;CYAN
1010;145;6;CYAN
1145;8;6;CYAN
870;17;6;CYAN
1083;99;6;CYAN
1244;88;6;CYAN
1011;-16;6;CYAN
1202;94;6;CYAN
1105;122;6;CYAN
957;50;6;CYAN
897;121;6;CYAN
1046;112;6;CYAN
1111;102;6;CYAN
870;52;6;CYAN
1157;60;6;CYAN
1106;47;6;CYAN
878;-14;6;CYAN
854;20;6;CYAN
878;137;6;CYAN
1111;156;6;CYAN
868;37;6;CYAN
1219;56;6;CYAN
966;104;6;CYAN
1151;148;6;CYAN
1220;87;6;CYAN
979;125;6;CYAN
1090;-10;6;CYAN
1045;144;6;CYAN
956;-14;6;CYAN
1194;113;6;CYAN
1298;2;6;CYAN
937;-7;6;CYAN
1123;81;6;CYAN
1039;39;6;CYAN
1173;120;6;CYAN
1046;56;6;CYAN
1297;68;6;CYAN
1211;-3;6;CYAN
1063;56;6;CYAN
946;-2;6;CYAN
1084;-22;6;CYAN
1012;51;6;CYAN
1056;-5;6;CYAN
1050;151;6;CYAN
1014;152;6;CYAN
970;122;6;CYAN
1202;10;6;CYAN
1248;111;6;CYAN
974;28;6;CYAN
1168;-27;6;CYAN
1074;119;6;CYAN
1048;151;6;CYAN
1102;26;6;CYAN
1156;-31;6;CYAN
947;57;6;CYAN
962;42;6;CYAN
1247;57;6;CYAN
1137;-27;6;CYAN
1075;120;6;CYAN
1241;61;6;CYAN
921;97;6;CYAN
1272;113;6;CYAN
1009;76;6;CYAN
1075;9;6;CYAN
1128;0;6;CYAN
949;139;6;CYAN
1276;-17;6;CYAN
1185;72;6;CYAN
1243;48;6;CYAN
1098;36;6;CYAN
1074;75;6;CYAN
1195;-12;6;CYAN
855;138;6;CYAN
1206;121;6;CYAN
1268;140;6;CYAN
1271;-5;6;CYAN
1073;40;6;CYAN
1070;51;6;CYAN
1283;38;6;CYAN
1021;70;6;CYAN
1006;94;6;CYAN
994;121;6;CYAN
1228;-12;6;CYAN
1224;165;6;CYAN
996;-34;6;CYAN
968;-15;6;CYAN
936;-13;6;CYAN
1072;137;6;CYAN
1270;-12;6;CYAN
1308;112;6;CYAN
1015;110;6;CYAN
1076;-29;6;CYAN
940;132;6;CYAN
981;-15;6;CYAN
988;31;6;CYAN
1180;144;6;CYAN
902;57;6;CYAN
1233;42;6;CYAN
935;44;6;CYAN
995;137;6;CYAN
1055;157;6;CYAN
898;15;6;CYAN
1027;-1;6;CYAN
905;69;6;CYAN
1188;-2;6;CYAN
883;71;6;CYAN
1008;133;6;CYAN
1038;65;6;CYAN
1314;37;6;CYAN
1319;34;6;CYAN
886;110;6;CYAN
1096;35;6;CYAN
1032;81;6;CYAN
1126;135;6;CYAN
958;-17;6;CYAN
923;-15;6;CYAN
1117;49;6;CYAN
1261;121;6;CYAN
1148;18;6;CYAN
1146;25;6;CYAN
943;32;6;CYAN
1008;-9;6;CYAN
1167;54;6;CYAN
1313;20;6;CYAN
1234;82;6;CYAN
1155;-27;6;CYAN
942;24;6;CYAN
1159;77;6;CYAN
948;103;6;CYAN
1148;30;6;CYAN
1010;137;6;CYAN
1233;-2;6;CYAN
1256;86;6;CYAN
986;161;6;CYAN
1103;87;6;CYAN
1051;144;6;CYAN
1144;94;6;CYAN
1216;27;6;CYAN
1204;-3;6;CYAN
1072;139;6;CYAN
1220;136;6;CYAN
1070;43;6;CYAN
1121;136;6;CYAN
1094;105;6;CYAN
885;79;6;CYAN
929;79;6;CYAN
1154;43;6;CYAN
938;-23;6;CYAN
1241;40;6;CYAN
977;131;6;CYAN
1108;61;6;CYAN
1278;18;6;CYAN
1183;162;6;CYAN
1363;138;6;CYAN
1401;75;6;CYAN
1071;97;6;CYAN
1437;50;6;CYAN
1105;72;6;CYAN
1272;50;6;CYAN
1183;-7;6;CYAN
1149;52;6;CYAN
1178;87;6;CYAN
1080;177;6;CYAN
1270;164;6;CYAN
1416;117;6;CYAN
1296;145;6;CYAN
1182;64;6;CYAN
1109;91;6;CYAN
1218;122;6;CYAN
1090;177;6;CYAN
1262;186;6;CYAN
1112;0;6;CYAN
1353;31;6;CYAN
1327;113;6;CYAN
1505;35;6;CYAN
1260;86;6;CYAN
1174;141;6;CYAN
1228;161;6;CYAN
1076;129;6;CYAN
1150;118;6;CYAN
1509;45;6;CYAN
